Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Waiting Reward;Bad Destination
1;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
2;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
3;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
4;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
5;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
6;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
7;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
8;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
9;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
10;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
11;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
12;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
13;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
14;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
15;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
16;2;-3684.842;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-684.8447;-1000
17;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
18;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
19;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
20;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
21;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
22;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
23;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
24;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
25;1;-605.6088;0;13.66667;13.66667;6.833334;0;0;NaN;2;0;0;40;0;-645.6097;0
26;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
27;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
28;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
29;1;-605.6088;0;13.66667;13.66667;6.833334;0;0;NaN;2;0;0;40;0;-645.6097;0
30;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
31;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
32;2;-4027.263;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-1027.277;-1000
33;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
34;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
35;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
36;2;-3684.842;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-684.8447;-1000
37;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
38;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
39;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
40;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
41;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
42;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
43;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
44;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
45;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
46;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
47;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
48;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
49;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
50;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
51;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
52;1;-1184.841;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
53;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
54;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
55;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
56;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
57;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
58;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
59;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
60;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
61;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
62;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
63;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
64;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
65;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
66;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
67;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
68;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
69;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
70;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
71;1;-2797.782;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;-2000;-317.7803;-500
72;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
73;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
74;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
75;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
76;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
77;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
78;1;-297.7802;0;6.333334;6.333334;6.333334;0;0;NaN;1;0;0;20;0;-317.7803;0
79;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
80;1;-842.4243;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
81;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
82;1;-816.3698;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
83;1;-287.6312;0;5;5;5;0;0;NaN;1;0;0;20;0;-307.631;0
84;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
85;1;-829.3641;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
86;2;-1329.362;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-1000
87;1;-842.4304;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
88;1;-1132.744;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
89;1;-829.356;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
90;2;-3329.355;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
91;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
92;1;-816.3647;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
93;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
94;2;-196.1145;0;1.333333;1.333333;1.333333;8.333334;8.333334;8.333334;1;1;50;20;0;-266.1145;0
95;0;-658.7137;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;0
96;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
97;1;-2864.655;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-364.6579;-500
98;1;-829.356;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
99;3;-5342.422;0;0;0;NaN;0;0;NaN;0;0;0;0;-4000;-342.4193;-1000
100;1;-684.8447;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;0
101;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
102;2;-3342.419;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
103;1;-296.8604;0;6;6;6;0;0;NaN;1;0;0;20;0;-316.8603;0
104;0;-319.4371;0;8.333334;8.333334;8.333334;0;0;NaN;1;0;0;20;0;-339.4371;0
105;1;-842.421;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
106;1;-2293.771;0;7.000001;7.000001;7.000001;0;0;NaN;1;0;0;20;-2000;-313.7721;0
107;1;-829.356;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
108;1;-1158.712;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-500
109;2;-3329.355;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
110;1;-252.4408;0;3.333333;3.333333;3.333333;0;0;NaN;1;0;0;20;0;-272.4408;0
111;0;-684.8447;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;0
112;2;-819.6343;0;7.666668;7.666668;7.666668;0;0;NaN;1;0;0;20;0;-339.6255;-500
113;1;-2266.745;0;1;1;1;0;0;NaN;1;0;0;20;-2000;-286.7425;0
114;1;-1132.727;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
115;1;-829.3611;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
116;1;-829.3654;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
117;2;-4743.508;0;0.3333333;0.3333333;0.3333333;0;0;NaN;1;0;0;20;-4000;-263.5058;-500
118;1;-829.3611;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
119;1;-2816.361;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-500
120;1;-842.421;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
121;0;-306.4853;0;8.000001;8.000001;8.000001;0;0;NaN;1;0;0;20;0;-326.4853;0
122;0;-1209.823;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-709.8229;-500
123;2;-2781.893;0;6.666667;6.666667;6.666667;0;0;NaN;1;0;0;20;-2000;-301.8843;-500
124;2;-2755.41;0;0.6666667;0.6666667;0.6666667;0;0;NaN;1;0;0;20;-2000;-275.4118;-500
125;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
126;1;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
127;1;-864.6651;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-364.6579;-500
128;2;-3374.404;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-374.4078;-1000
129;1;-816.3647;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
130;2;-2842.418;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-500
131;2;-2766.745;0;1;1;1;0;0;NaN;1;0;0;20;-2000;-286.7425;-500
132;0;-816.3632;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
133;1;-1184.845;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
134;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
135;1;-2266.745;0;1;1;1;0;0;NaN;1;0;0;20;-2000;-286.7425;0
136;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
137;2;-5329.354;0;0;0;NaN;0;0;NaN;0;0;0;0;-4000;-329.3544;-1000
138;1;-3158.71;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-658.7137;-500
139;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
140;2;-1354.916;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-1000
141;1;-842.421;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
142;3;-7829.354;0;0;0;NaN;0;0;NaN;0;0;0;0;-6000;-329.3544;-1500
143;0;-364.6579;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-364.6579;0
144;1;-829.356;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
145;0;-364.6579;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-364.6579;0
146;1;-816.3647;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
147;1;-1132.734;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
148;2;-1158.71;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-500
149;1;-854.9147;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
150;1;-842.4261;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
151;2;-1342.427;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
152;1;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
153;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
154;0;-319.4371;0;8.333334;8.333334;8.333334;0;0;NaN;1;0;0;20;0;-339.4371;0
155;2;-2743.512;0;0.3333333;0.3333333;0.3333333;0;0;NaN;1;0;0;20;-2000;-263.5058;-500
156;1;-816.3647;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
157;1;-829.3611;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
158;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
159;1;-854.9131;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
160;0;-306.4853;0;8.000001;8.000001;8.000001;0;0;NaN;1;0;0;20;0;-326.4853;0
161;2;-3354.908;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-354.908;-1000
162;2;-2783.622;0;5.666667;5.666667;5.666667;0;0;NaN;1;0;0;20;-2000;-303.6177;-500
163;1;-491.6363;0;6.999999;6.999999;3.5;0;0;NaN;2;0;0;40;0;-531.6371;0
164;2;-806.3623;0;7.000001;7.000001;7.000001;0;0;NaN;1;0;0;20;0;-326.3536;-500
165;1;-816.374;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
166;1;-1108.191;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
167;1;-1132.742;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
168;1;-809.2458;0;9;9;9;0;0;NaN;1;0;0;20;0;-329.2374;-500
169;2;-1304.099;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-1000
170;0;-608.1851;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;0
171;1;-816.3683;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
172;1;-1184.855;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
173;0;-632.73;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;0
174;1;-829.3654;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
175;1;-2804.09;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-500
176;1;-1108.2;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
177;2;-3316.364;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1000
178;2;-1000;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-1000
179;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
180;2;-1632.742;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-1000
181;1;-829.3613;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
182;1;-1108.2;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
183;1;-304.7492;0;8.000001;8.000001;8.000001;0;0;NaN;1;0;0;20;0;-324.7492;0
184;2;-1316.371;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
185;2;-2829.353;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-500
186;0;-354.908;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;0
187;2;-3316.363;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1000
188;0;-304.0911;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;0
189;1;-829.3613;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
190;1;-804.093;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
191;1;-816.375;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
192;1;-816.374;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
193;1;-595.704;0;9.333333;9.333333;4.666667;0;0;NaN;2;0;0;40;0;-635.704;0
194;2;-1342.432;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
195;0;-304.0911;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;0
196;1;-816.3714;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
197;1;-804.0993;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
198;1;-816.3634;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
199;1;-829.3628;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
200;2;-3304.092;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
201;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
202;2;-816.3649;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
203;2;-1209.821;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-709.8229;-500
204;2;-1608.202;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-1000
205;2;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
206;1;-842.4304;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
207;1;-842.4263;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
208;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
209;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
210;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
211;1;-842.423;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
212;2;-3354.916;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-354.908;-1000
213;3;-3329.358;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
214;1;-816.375;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
215;2;-3329.363;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
216;1;-821.9468;0;9.333333;9.333333;9.333333;0;0;NaN;1;0;0;20;0;-341.934;-500
217;3;-3816.364;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1500
218;2;-3304.092;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
219;1;-816.3683;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
220;1;-461.6314;0;2.333333;2.333333;1.166667;0;0;NaN;2;0;0;40;0;-501.6314;0
221;1;-842.4229;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
222;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
